id	ja	zh-TW	en	ko
549	リッチな味の味噌汁だなー	這味噌湯的味道好高級喔──	This miso soup has a rich broth.	맛이 진한 된장국이네~
550	"甘すぎないのが
また　いいんだよなー"	"不會太甜這點
正是它的厲害之處呢──"	It's not too sweet at all.	"너무 달지 않다는 게
또 좋은 점이지~"
551	"あんまり飲まないけど
いろんな料理に合いそうだよな"	"雖然我不太常喝
但是感覺起來跟很多料理都很搭耶。"	"I don't drink it very often, but it
seems to go well with many dishes."	"그다지 마시진 않지만
다양한 요리에 어울릴 거 같은데"
552	"岬の先で景色を眺めながら
飲んだときのこと
思い出すなー"	"會讓人想起
一邊看著從海角望出去的風景
然後邊喝一杯的那時候呢──"	"I remember when I drank this while
looking out at the scenery over the cape."	"곶 위에서 경치를 바라보면서
마셨을 때가
생각나네~"
553	"ザ・キャンプの
王道スイーツだよな！"	"是來露營時的
王道甜點哪！"	The definitive sweets of camping!	"THE 캠핑의
간판 디저트지!"
554	"はふっ…んー
マシュマロとチョコビスが
合わさったら　敵ナシだ！"	"我吞……嗯──
棉花糖配上巧克力餅乾
沒什麼比這更好吃了！"	"Nom...
Marshmallows and chocolate chips
together have no equal!"	"얌… 음~
마시멜로와 초코 비스킷이
함께하니 무적이야!"
555	"中身はホットケーキだが
キャンプ場でもできる
お手軽豪華な逸品だぞ！"	"裡面雖然只包鬆餅
但這可是連在露營區
都能簡單做出來的豪華料理哦！"	"The contents are just pancakes, but
it's beautiful product that's easy
to use while camping."	"속은 핫케이크지만
캠핑장에서도 만들 수 있는
간단한 호화 일품 요리지!"
556	甘くてデザートにぴったりだ	這個甜甜的，當甜點剛剛好。	It's sweet and perfect as dessert.	달콤해서 디저트로 딱이야
557	よし　いい感じにできたな	好，感覺做得很成功喔。	Alright, I think I did good.	좋아, 맛있게 완성됐어
558	カレーめん鍋　うますぎる！！	咖哩泡麵鍋好吃到爆！！	Curry noodle hotpot is irresistable!	카레면 전골 너무 맛있어!!
559	かぼちゃの甘味がたまんないぜ	南瓜的甜味太厲害了。	"I can't get enough of the sweetness
of squash!"	호박의 단맛이 끝내주네
560	炭酸飲んだらスッキリするな	碳酸飲料喝起來真爽口呢。	I feel refreshed after drinking soda.	탄산 마셨더니 개운하네
561	かまぼことチーズって合うぞ！！	魚板配起司真的好搭啊！！	Fish cake and cheese go so well!	어묵과 치즈는 어울리지!!
562	"ジェラート　冷たくって
おいしいよな"	"義式冰淇淋冰冰涼涼的
好好吃喔。"	Gelato is really cold and delicious.	"젤라토, 차갑고
맛도 좋지"
563	マジでお城そっくりだ…	真的就像城堡一樣耶……	It's a perfect replica of a castle...	정말 성하고 똑같아…
564	丸鶏ってロマンだよななー	弄全雞真的是一種浪漫耶──	A whole roast chicken is so romantic.	통닭은 로망이지~
565	"ポテサラツリー
みんなで食べるか"	"馬鈴薯沙拉樹
大家一起分著吃吧。"	"A potato salad Christmas tree...
Let's all eat it together."	"감자 샐러드 트리~
다 같이 먹어볼까"
566	"クラムチャウダー
あったまるなー"	"喝了巧達濃湯
身子都暖起來了──"	The clam chowder is so warm.	"클램 차우더~
따뜻해지는걸~"
567	"おー　ちくわ
あたしと遊びたいのか？"	"喔──竹輪
你想要跟我玩嗎？"	Oy, Chikuwa, want to play?	"오~ 치쿠와
나랑 놀고 싶어?"
568	"くぅー！　なんてかわいい
ウサギイヌなんだ！"	"嗯──這隻兔狗狗
怎麼這麼可愛啊！"	Urk! What a cute rabbit dog!	"크으~! 진짜 귀여운
토끼 강아지잖아!"
569	"サンタクロースの遣い
ちくわトナカイだな！"	"是聖誕老人的坐騎
竹輪馴鹿耶！"	"It's Santa Claus's messenger:
A Chikuwa reindeer!"	"산타 클로스의 도우미
치쿠와 순록이군!"
570	"我々
秘密結社ブランケットの命運は
将軍に握られている！"	"我們
秘密結社毛毯的命運
就掌握在將軍的手上！"	"All of us in Secret Society BLANKET
place our lives in your hands, General!"	"우리
비밀결사 블랭킷의 운명은
장군이 쥐고 있다!"
571	"化けザルを倒しちまうなんて
よっぽど強かったんだなぁ"	"竟然能把猴子妖怪打倒
看來不是省油的燈啊。"	"It must have been really strong
to defeat the demon monkey."	"괴물 원숭이를 쓰러트리다니
엄청나게 강했나보네"
572	"お前の事は忘れないよ
達者でなー！"	"我不會忘記妳的
要保重啊──！"	"Don't forget your goals!
Be the best there ever was!"	"널 절대 잊지 않겠어
잘 지내라고~!"
573	"テントと柴犬の組み合わせ…
悪くない…むしろ　いい…！"	"帳篷搭柴犬的組合……
不壞嘛……或著該說很棒啊……！"	"The combination of a tent and Shiba
inu... Not bad. I like it!"	"텐트와 시바견의 조합…
나쁘지 않네… 오히려 좋아…!"
574	"いいもん手に入れたみたいだな
さっそく使ってみようぜ！"	"聽說拿到好東西了呢
那就馬上來用用看吧！"	"Looks like you got something
good. Let's use it right away!"	"괜찮은 걸 얻은 모양이네
바로 사용해 보자고!"
575	サンシェードが今日の拠点だ	遮陽篷就是今天的據點喔。	The sun shade is our base for today!	오늘의 거점은 선셰이드다
576	割って割って割りまくるぞ！	一個兩個還不夠，我要打十個！	Let's smash, smash, smash!	깨고 깨고 또 깨자고!
577	トロピカルジュースでも飲むか	來喝熱帶果汁好了。	I want a glass of tropical punch.	트로피컬 주스나 마실까
578	ホイル焼きも直焼きもうまぁー	包鋁箔烤跟直接烤都好好吃喔──	Roast directly or with foil... Yummy!	"포일 구이도 직화 구이도
다 맛있어~"
579	フルーツたっぷりでおいしいな	放好多水果，好好吃喔。	It's just bursting with tasty fruits!	과일도 많고 맛있네
580	いくらでもアレンジできるぞ！	想怎麼調整都可以喔！	You can do it however you like!	얼마든지 마음대로 어레인지가 가능하다구!
581	デカいお菓子　来い！	讓我抽到超大份的零食吧！	Big prize, come!	커다란 과자, 나와라!!
582	途中で色が変わる花火だぞー	這是在途中會變色的煙火喔──	These ones change color!	중간에 색이 바뀌는 폭죽이다~!
583	夏の終わりを感じさせるぜ	這會讓人感受到夏天正在告終耶。	It really feels like summer's end.	여름의 끝자락이 느껴지는구만
584	大きな口でガブっと！	大大地一口咬下去！	I'm going to take a big bite!	입을 크게 벌리고 한입 콱!
585	見映えがいいよなー	看起來很不錯吶──	Looks great!	보기에도 딱 좋게 나왔는걸~
586	まっ　マジで？	真、真假？	S-Seriously?	뭐, 정말?
587	クッキーとかくう？	要吃餅乾嗎？	Want a cookie or something?	쿠키라도 먹을래?
588	"でっかい豚足入ってる！！
磐田名物おもろカレー！！"	"放了大塊豬腳！！
磐田名產趣味咖哩！！"	"There's a giant pork hock in it!
It's Iwata's specialty curry!"	"커다란 족발이 들어 있는!!
이와타 명물, 오모로 카레~!!"
589	よーし　お前らよく聞け	好──妳們給我聽好了。	Alright you guys, listen up!	좋아, 너희들 잘 들으라구
590	"おい　あれ　シカ注意の看板でねぇか？
シカ出んの？　シカ出んのここ？？"	"喂，那個不是要小心有鹿出沒的告示嗎？
有鹿出沒？這裡會有鹿出沒？？"	"Hey, is that a deer warning sign?
Are we going to see a deer?
Will it come out?"	"뭐야, 저거 사슴 주의 간판 아니야?
사슴 나와? 여기 사슴 나와??"
591	"折角だから
ウッドキャンドルやろうぜ！"	"機會難得，
我們來做木頭蠟燭吧！"	"Let's go for it and make a
Swedish torch!"	"모처럼이니
우드 캔들 만들어 보자!"
592	肉…　食うかい？	要……吃肉嗎？	Want some steak?	고기… 먹겠니?
593	"やっぱり日本人なら
饅頭と　お茶ヅラ"	"果然哪，身為日本人啊
就是要日式饅頭配綠茶的啦。"	"If you're Japanese, you must have
meat buns and a tea strainer."	"역시 일본인이라면
만쥬와 차의 조합이지"
594	"むぅーっ　だって　はやくふじさん
見たかったんだもーん！"	"唔──因為啊，人家啊，
想快點去看富士山嘛──！"	Ugh, I wanted to see Mount Fuji soon!	"으으~ 그야 빨리 후지산을
보고 싶었는걸~!"
595	"…なんか　仕事終えたサンタが
打ち上げしてるみてーだな"	"……總覺得有點像上完班的聖誕老人
下班後去喝一杯一樣耶。"	It looks like Santa is lifting off.	"…어째, 일 끝낸 산타가
마무리 회식하는 느낌인데"
596	"今日は　のんびり
まったり行こうぜー"	"今天就悠哉一點
輕鬆地渡過吧──"	Let's take it easy today.	"오늘은 느긋하게
천천히 해보자고~"
597	"人が働いてる時にする
キャンプほど　楽しいもんはねーぜ"	"沒什麼比得上別人還在上班，
我們卻在露營還爽了耶──"	"There is nothing more fun than
going camping when others are working!"	"남이 일할 때 즐기는
캠핑만큼 즐거운 것도 없지~"
598	たまらんな～	讚啦～～	I can't get enough!	끝내주네~
599	あきちゃん特製パン　食べるか？	要不要吃小明我特製麵包啊？	"This is Aki-chan's Handmade Bread!
Want to try it?"	아키 특제 빵, 먹어볼래?
600	我が名はヴァンパイア千明！	我名為吸血鬼千明！	My name is Count Chiaki!	나의 이름은 뱀파이어 치아키!
601	"イルミネーションって
奥が深いなー"	"燈光秀啊
好深奧喔──"	The illumination is really profound...	"일루미네이션이란 건
심오하단 말이지~"
602	しいたけピザ　食うかい？	要吃香菇披薩嗎？	Want some shiitake pizza?	표고버섯 피자, 먹겠니?
603	晴れ着姿　いい思い出になったな！	穿這件盛裝和服，是個很棒的回憶呢！	Dressing up is pretty memorable!	나들이 옷차림, 좋은 추억이 됐어!
604	このパジャマ　いい感じだろ！	這件睡衣很棒對吧！	Those pajamas look great!	이 파자마, 느낌 괜찮지!
605	海があたしを呼んでいる…！！	大海在呼喚我了……！！	The sea is calling out to me!	바다가 나를 부른다…!!
606	浴衣で集合…夏らしいぜ	穿著浴衣集合……真有夏天的感覺耶。	Going out in yukata... Feels like summer.	유카타로 집합이라… 여름 그 자체구만
607	この服　絵になるなー	穿著浴衣集合……真有夏天的感覺耶。	Going out in yukata... Feels like summer.	유카타로 집합이라… 여름 그 자체구만
608	"ぽかぽか陽気で
気持ちええわぁ～"	"暖呼呼的太陽光
好舒服喔～～"	The warm weather is so nice...	"날씨도 따뜻해가
기분이 좋데이~"
609	"テントって昔は
獣の皮で作ってたんやって
…これはほんまやで"	"以前的帳篷啊，
聽說是用獸皮做的喔
……這是真的唷。"	"Tents were made with animals
skin back in the day... It's true."	"옛날에는 텐트를
동물 가죽으로다 맹글었다카대
…요거는 참말이다"
610	"あっ
テントウムシや"	"啊，
有瓢蟲耶。"	Oh, ladybugs	"앗
무당벌레데이"
611	"けっこう
日差しが強いもんやなぁ"	"太陽光
有點太強了呢。"	The sun is out strong today.	"햇빛이 꽤나
센 기 같다"
612	"このおまんじゅうにはな
実は秘密があるんよ…"	"這個日是饅頭裡啊，
其實包著秘密喔……"	"You see this bun? There's actually
a secret about it..."	"사실 이 만쥬에는
숨겨진 비밀이 있제…"
613	"ふわぁ…
つい　うとうとしてまうなぁ"	"呼啊……
不小心就想打瞌睡了。"	"*yawn*
Oof, I dozed off..."	"흐아암…
내도 모르게 졸린다 아이가"
614	"ちょっと体を動かしたら
お腹が減ってきたわー"	"稍微做了點事情，
肚子就開始叫了耶──"	Just moving a little makes me hungry.	"몸 좀 움직이니께
배도 꺼져버렸데이~"
615	"このコロッケ
来る途中で買うたんよ
みんなで食べよか"	"我在過來的路上
買了一些可樂餅喔。
大家一起吃吧。"	"I bought this croquette on the way.
Want to eat it together?"	"이 고로케
오다가 산 긴데
다 같이 무까~"
616	"さて
もうひとがんばりしよか！"	"好啦，
繼續加點油吧！"	"Alright, let's put in a little
more effort!"	"그라모
힘 쪼매 더 내보까!"
617	"今日のごはんも
絶品やな～
ほっぺた落っこちそうや"	"今天的料理
也好讚喔～～
好吃到下巴都快掉了。"	"Dinner was delicious today!
My cheeks are numb from chewing."	"오늘의 밥도
억수로 맛있네~
기가 막힌다 아이가"
