id	name_text_id	skill_group_id	skill_level	trick_level	price_skill_point
510119145	おもろいからやでー Lv4	5101191	4	5	60
510119151	おもろいからやでー Lv5	5101191	5	1	120
510119152	おもろいからやでー Lv5	5101191	5	2	108
510119153	おもろいからやでー Lv5	5101191	5	3	96
510119154	おもろいからやでー Lv5	5101191	5	4	84
510119155	おもろいからやでー Lv5	5101191	5	5	72
510119211	せやなー　助かったわー Lv1	5101192	1	1	40
510119212	せやなー　助かったわー Lv1	5101192	1	2	36
510119213	せやなー　助かったわー Lv1	5101192	1	3	32
510119214	せやなー　助かったわー Lv1	5101192	1	4	28
510119215	せやなー　助かったわー Lv1	5101192	1	5	24
510119221	せやなー　助かったわー Lv2	5101192	2	1	60
510119222	せやなー　助かったわー Lv2	5101192	2	2	54
510119223	せやなー　助かったわー Lv2	5101192	2	3	48
510119224	せやなー　助かったわー Lv2	5101192	2	4	42
510119225	せやなー　助かったわー Lv2	5101192	2	5	36
510119231	せやなー　助かったわー Lv3	5101192	3	1	80
510119232	せやなー　助かったわー Lv3	5101192	3	2	72
510119233	せやなー　助かったわー Lv3	5101192	3	3	64
510119234	せやなー　助かったわー Lv3	5101192	3	4	56
510119235	せやなー　助かったわー Lv3	5101192	3	5	48
510119241	せやなー　助かったわー Lv4	5101192	4	1	100
510119242	せやなー　助かったわー Lv4	5101192	4	2	90
510119243	せやなー　助かったわー Lv4	5101192	4	3	80
510119244	せやなー　助かったわー Lv4	5101192	4	4	70
510119245	せやなー　助かったわー Lv4	5101192	4	5	60
510119251	せやなー　助かったわー Lv5	5101192	5	1	120
510119252	せやなー　助かったわー Lv5	5101192	5	2	108
510119253	せやなー　助かったわー Lv5	5101192	5	3	96
510119254	せやなー　助かったわー Lv5	5101192	5	4	84
510119255	せやなー　助かったわー Lv5	5101192	5	5	72
510119311	ワンコみたいなやぁ Lv1	5101193	1	1	40
510119312	ワンコみたいなやぁ Lv1	5101193	1	2	36
510119313	ワンコみたいなやぁ Lv1	5101193	1	3	32
510119314	ワンコみたいなやぁ Lv1	5101193	1	4	28
510119315	ワンコみたいなやぁ Lv1	5101193	1	5	24
510119321	ワンコみたいなやぁ Lv2	5101193	2	1	60
510119322	ワンコみたいなやぁ Lv2	5101193	2	2	54
510119323	ワンコみたいなやぁ Lv2	5101193	2	3	48
510119324	ワンコみたいなやぁ Lv2	5101193	2	4	42
510119325	ワンコみたいなやぁ Lv2	5101193	2	5	36
510119331	ワンコみたいなやぁ Lv3	5101193	3	1	80
510119332	ワンコみたいなやぁ Lv3	5101193	3	2	72
510119333	ワンコみたいなやぁ Lv3	5101193	3	3	64
510119334	ワンコみたいなやぁ Lv3	5101193	3	4	56
510119335	ワンコみたいなやぁ Lv3	5101193	3	5	48
510119341	ワンコみたいなやぁ Lv4	5101193	4	1	100
510119342	ワンコみたいなやぁ Lv4	5101193	4	2	90
510119343	ワンコみたいなやぁ Lv4	5101193	4	3	80
510119344	ワンコみたいなやぁ Lv4	5101193	4	4	70
510119345	ワンコみたいなやぁ Lv4	5101193	4	5	60
510119351	ワンコみたいなやぁ Lv5	5101193	5	1	120
510119352	ワンコみたいなやぁ Lv5	5101193	5	2	108
510119353	ワンコみたいなやぁ Lv5	5101193	5	3	96
510119354	ワンコみたいなやぁ Lv5	5101193	5	4	84
510119355	ワンコみたいなやぁ Lv5	5101193	5	5	72
510120111	おもしろい子たちだな～ Lv1	5101201	1	1	40
510120112	おもしろい子たちだな～ Lv1	5101201	1	2	36
510120113	おもしろい子たちだな～ Lv1	5101201	1	3	32
510120114	おもしろい子たちだな～ Lv1	5101201	1	4	28
510120115	おもしろい子たちだな～ Lv1	5101201	1	5	24
510120121	おもしろい子たちだな～ Lv2	5101201	2	1	60
510120122	おもしろい子たちだな～ Lv2	5101201	2	2	54
510120123	おもしろい子たちだな～ Lv2	5101201	2	3	48
510120124	おもしろい子たちだな～ Lv2	5101201	2	4	42
510120125	おもしろい子たちだな～ Lv2	5101201	2	5	36
510120131	おもしろい子たちだな～ Lv3	5101201	3	1	80
510120132	おもしろい子たちだな～ Lv3	5101201	3	2	72
510120133	おもしろい子たちだな～ Lv3	5101201	3	3	64
510120134	おもしろい子たちだな～ Lv3	5101201	3	4	56
510120135	おもしろい子たちだな～ Lv3	5101201	3	5	48
510120141	おもしろい子たちだな～ Lv4	5101201	4	1	100
510120142	おもしろい子たちだな～ Lv4	5101201	4	2	90
510120143	おもしろい子たちだな～ Lv4	5101201	4	3	80
510120144	おもしろい子たちだな～ Lv4	5101201	4	4	70
510120145	おもしろい子たちだな～ Lv4	5101201	4	5	60
510120151	おもしろい子たちだな～ Lv5	5101201	5	1	120
510120152	おもしろい子たちだな～ Lv5	5101201	5	2	108
510120153	おもしろい子たちだな～ Lv5	5101201	5	3	96
510120154	おもしろい子たちだな～ Lv5	5101201	5	4	84
510120155	おもしろい子たちだな～ Lv5	5101201	5	5	72
510120211	プレゼント交換やらないの？ Lv1	5101202	1	1	40
510120212	プレゼント交換やらないの？ Lv1	5101202	1	2	36
510120213	プレゼント交換やらないの？ Lv1	5101202	1	3	32
510120214	プレゼント交換やらないの？ Lv1	5101202	1	4	28
510120215	プレゼント交換やらないの？ Lv1	5101202	1	5	24
510120221	プレゼント交換やらないの？ Lv2	5101202	2	1	60
510120222	プレゼント交換やらないの？ Lv2	5101202	2	2	54
510120223	プレゼント交換やらないの？ Lv2	5101202	2	3	48
510120224	プレゼント交換やらないの？ Lv2	5101202	2	4	42
510120225	プレゼント交換やらないの？ Lv2	5101202	2	5	36
510120231	プレゼント交換やらないの？ Lv3	5101202	3	1	80
510120232	プレゼント交換やらないの？ Lv3	5101202	3	2	72
510120233	プレゼント交換やらないの？ Lv3	5101202	3	3	64
510120234	プレゼント交換やらないの？ Lv3	5101202	3	4	56
510120235	プレゼント交換やらないの？ Lv3	5101202	3	5	48
510120241	プレゼント交換やらないの？ Lv4	5101202	4	1	100
510120242	プレゼント交換やらないの？ Lv4	5101202	4	2	90
510120243	プレゼント交換やらないの？ Lv4	5101202	4	3	80
510120244	プレゼント交換やらないの？ Lv4	5101202	4	4	70
510120245	プレゼント交換やらないの？ Lv4	5101202	4	5	60
510120251	プレゼント交換やらないの？ Lv5	5101202	5	1	120
510120252	プレゼント交換やらないの？ Lv5	5101202	5	2	108
510120253	プレゼント交換やらないの？ Lv5	5101202	5	3	96
510120254	プレゼント交換やらないの？ Lv5	5101202	5	4	84
510120255	プレゼント交換やらないの？ Lv5	5101202	5	5	72
510120311	おす！ Lv1	5101203	1	1	40
510120312	おす！ Lv1	5101203	1	2	36
510120313	おす！ Lv1	5101203	1	3	32
510120314	おす！ Lv1	5101203	1	4	28
510120315	おす！ Lv1	5101203	1	5	24
510120321	おす！ Lv2	5101203	2	1	60
510120322	おす！ Lv2	5101203	2	2	54
510120323	おす！ Lv2	5101203	2	3	48
510120324	おす！ Lv2	5101203	2	4	42
510120325	おす！ Lv2	5101203	2	5	36
510120331	おす！ Lv3	5101203	3	1	80
510120332	おす！ Lv3	5101203	3	2	72
510120333	おす！ Lv3	5101203	3	3	64
510120334	おす！ Lv3	5101203	3	4	56
510120335	おす！ Lv3	5101203	3	5	48
510120341	おす！ Lv4	5101203	4	1	100
510120342	おす！ Lv4	5101203	4	2	90
510120343	おす！ Lv4	5101203	4	3	80
510120344	おす！ Lv4	5101203	4	4	70
510120345	おす！ Lv4	5101203	4	5	60
510120351	おす！ Lv5	5101203	5	1	120
510120352	おす！ Lv5	5101203	5	2	108
510120353	おす！ Lv5	5101203	5	3	96
510120354	おす！ Lv5	5101203	5	4	84
510120355	おす！ Lv5	5101203	5	5	72
510121111	今からお鍋　やろう！ Lv1	5101211	1	1	60
510121112	今からお鍋　やろう！ Lv1	5101211	1	2	54
510121113	今からお鍋　やろう！ Lv1	5101211	1	3	48
510121114	今からお鍋　やろう！ Lv1	5101211	1	4	42
510121115	今からお鍋　やろう！ Lv1	5101211	1	5	36
510121121	今からお鍋　やろう！ Lv2	5101211	2	1	80
510121122	今からお鍋　やろう！ Lv2	5101211	2	2	72
510121123	今からお鍋　やろう！ Lv2	5101211	2	3	64
510121124	今からお鍋　やろう！ Lv2	5101211	2	4	56
510121125	今からお鍋　やろう！ Lv2	5101211	2	5	48
510121131	今からお鍋　やろう！ Lv3	5101211	3	1	100
510121132	今からお鍋　やろう！ Lv3	5101211	3	2	90
510121133	今からお鍋　やろう！ Lv3	5101211	3	3	80
510121134	今からお鍋　やろう！ Lv3	5101211	3	4	70
510121135	今からお鍋　やろう！ Lv3	5101211	3	5	60
510121141	今からお鍋　やろう！ Lv4	5101211	4	1	120
510121142	今からお鍋　やろう！ Lv4	5101211	4	2	108
510121143	今からお鍋　やろう！ Lv4	5101211	4	3	96
510121144	今からお鍋　やろう！ Lv4	5101211	4	4	84
510121145	今からお鍋　やろう！ Lv4	5101211	4	5	72
510121151	今からお鍋　やろう！ Lv5	5101211	5	1	140
510121152	今からお鍋　やろう！ Lv5	5101211	5	2	126
510121153	今からお鍋　やろう！ Lv5	5101211	5	3	112
510121154	今からお鍋　やろう！ Lv5	5101211	5	4	98
510121155	今からお鍋　やろう！ Lv5	5101211	5	5	84
510121211	冬はお鍋が一番だよー Lv1	5101212	1	1	60
510121212	冬はお鍋が一番だよー Lv1	5101212	1	2	54
510121213	冬はお鍋が一番だよー Lv1	5101212	1	3	48
510121214	冬はお鍋が一番だよー Lv1	5101212	1	4	42
510121215	冬はお鍋が一番だよー Lv1	5101212	1	5	36
510121221	冬はお鍋が一番だよー Lv2	5101212	2	1	80
510121222	冬はお鍋が一番だよー Lv2	5101212	2	2	72
510121223	冬はお鍋が一番だよー Lv2	5101212	2	3	64
510121224	冬はお鍋が一番だよー Lv2	5101212	2	4	56
510121225	冬はお鍋が一番だよー Lv2	5101212	2	5	48
510121231	冬はお鍋が一番だよー Lv3	5101212	3	1	100
510121232	冬はお鍋が一番だよー Lv3	5101212	3	2	90
510121233	冬はお鍋が一番だよー Lv3	5101212	3	3	80
510121234	冬はお鍋が一番だよー Lv3	5101212	3	4	70
510121235	冬はお鍋が一番だよー Lv3	5101212	3	5	60
510121241	冬はお鍋が一番だよー Lv4	5101212	4	1	120
510121242	冬はお鍋が一番だよー Lv4	5101212	4	2	108
510121243	冬はお鍋が一番だよー Lv4	5101212	4	3	96
510121244	冬はお鍋が一番だよー Lv4	5101212	4	4	84
510121245	冬はお鍋が一番だよー Lv4	5101212	4	5	72
510121251	冬はお鍋が一番だよー Lv5	5101212	5	1	140
510121252	冬はお鍋が一番だよー Lv5	5101212	5	2	126
510121253	冬はお鍋が一番だよー Lv5	5101212	5	3	112
510121254	冬はお鍋が一番だよー Lv5	5101212	5	4	98
510121255	冬はお鍋が一番だよー Lv5	5101212	5	5	84
510121311	切ってぶちこんで煮るだけだもん！ Lv1	5101213	1	1	40
510121312	切ってぶちこんで煮るだけだもん！ Lv1	5101213	1	2	36
510121313	切ってぶちこんで煮るだけだもん！ Lv1	5101213	1	3	32
510121314	切ってぶちこんで煮るだけだもん！ Lv1	5101213	1	4	28
510121315	切ってぶちこんで煮るだけだもん！ Lv1	5101213	1	5	24
510121321	切ってぶちこんで煮るだけだもん！ Lv2	5101213	2	1	60
510121322	切ってぶちこんで煮るだけだもん！ Lv2	5101213	2	2	54
510121323	切ってぶちこんで煮るだけだもん！ Lv2	5101213	2	3	48
510121324	切ってぶちこんで煮るだけだもん！ Lv2	5101213	2	4	42
510121325	切ってぶちこんで煮るだけだもん！ Lv2	5101213	2	5	36
510121331	切ってぶちこんで煮るだけだもん！ Lv3	5101213	3	1	80
510121332	切ってぶちこんで煮るだけだもん！ Lv3	5101213	3	2	72
510121333	切ってぶちこんで煮るだけだもん！ Lv3	5101213	3	3	64
510121334	切ってぶちこんで煮るだけだもん！ Lv3	5101213	3	4	56
510121335	切ってぶちこんで煮るだけだもん！ Lv3	5101213	3	5	48
510121341	切ってぶちこんで煮るだけだもん！ Lv4	5101213	4	1	100
510121342	切ってぶちこんで煮るだけだもん！ Lv4	5101213	4	2	90
510121343	切ってぶちこんで煮るだけだもん！ Lv4	5101213	4	3	80
510121344	切ってぶちこんで煮るだけだもん！ Lv4	5101213	4	4	70
510121345	切ってぶちこんで煮るだけだもん！ Lv4	5101213	4	5	60
510121351	切ってぶちこんで煮るだけだもん！ Lv5	5101213	5	1	120
510121352	切ってぶちこんで煮るだけだもん！ Lv5	5101213	5	2	108
510121353	切ってぶちこんで煮るだけだもん！ Lv5	5101213	5	3	96
510121354	切ってぶちこんで煮るだけだもん！ Lv5	5101213	5	4	84
510121355	切ってぶちこんで煮るだけだもん！ Lv5	5101213	5	5	72
510122111	アウトドアごはん　作るぞ Lv1	5101221	1	1	60
510122112	アウトドアごはん　作るぞ Lv1	5101221	1	2	54
510122113	アウトドアごはん　作るぞ Lv1	5101221	1	3	48
510122114	アウトドアごはん　作るぞ Lv1	5101221	1	4	42
510122115	アウトドアごはん　作るぞ Lv1	5101221	1	5	36
510122121	アウトドアごはん　作るぞ Lv2	5101221	2	1	80
510122122	アウトドアごはん　作るぞ Lv2	5101221	2	2	72
510122123	アウトドアごはん　作るぞ Lv2	5101221	2	3	64
510122124	アウトドアごはん　作るぞ Lv2	5101221	2	4	56
510122125	アウトドアごはん　作るぞ Lv2	5101221	2	5	48
510122131	アウトドアごはん　作るぞ Lv3	5101221	3	1	100
510122132	アウトドアごはん　作るぞ Lv3	5101221	3	2	90
510122133	アウトドアごはん　作るぞ Lv3	5101221	3	3	80
510122134	アウトドアごはん　作るぞ Lv3	5101221	3	4	70
510122135	アウトドアごはん　作るぞ Lv3	5101221	3	5	60
510122141	アウトドアごはん　作るぞ Lv4	5101221	4	1	120
510122142	アウトドアごはん　作るぞ Lv4	5101221	4	2	108
510122143	アウトドアごはん　作るぞ Lv4	5101221	4	3	96
510122144	アウトドアごはん　作るぞ Lv4	5101221	4	4	84
510122145	アウトドアごはん　作るぞ Lv4	5101221	4	5	72
510122151	アウトドアごはん　作るぞ Lv5	5101221	5	1	140
510122152	アウトドアごはん　作るぞ Lv5	5101221	5	2	126
510122153	アウトドアごはん　作るぞ Lv5	5101221	5	3	112
510122154	アウトドアごはん　作るぞ Lv5	5101221	5	4	98
510122155	アウトドアごはん　作るぞ Lv5	5101221	5	5	84
510122211	（今度から本気出す） Lv1	5101222	1	1	60
510122212	（今度から本気出す） Lv1	5101222	1	2	54
510122213	（今度から本気出す） Lv1	5101222	1	3	48
510122214	（今度から本気出す） Lv1	5101222	1	4	42
510122215	（今度から本気出す） Lv1	5101222	1	5	36
510122221	（今度から本気出す） Lv2	5101222	2	1	80
510122222	（今度から本気出す） Lv2	5101222	2	2	72
510122223	（今度から本気出す） Lv2	5101222	2	3	64
510122224	（今度から本気出す） Lv2	5101222	2	4	56
510122225	（今度から本気出す） Lv2	5101222	2	5	48
510122231	（今度から本気出す） Lv3	5101222	3	1	100
510122232	（今度から本気出す） Lv3	5101222	3	2	90
510122233	（今度から本気出す） Lv3	5101222	3	3	80
510122234	（今度から本気出す） Lv3	5101222	3	4	70
510122235	（今度から本気出す） Lv3	5101222	3	5	60
510122241	（今度から本気出す） Lv4	5101222	4	1	120
510122242	（今度から本気出す） Lv4	5101222	4	2	108
510122243	（今度から本気出す） Lv4	5101222	4	3	96
510122244	（今度から本気出す） Lv4	5101222	4	4	84
510122245	（今度から本気出す） Lv4	5101222	4	5	72
510122251	（今度から本気出す） Lv5	5101222	5	1	140
510122252	（今度から本気出す） Lv5	5101222	5	2	126
510122253	（今度から本気出す） Lv5	5101222	5	3	112
510122254	（今度から本気出す） Lv5	5101222	5	4	98
510122255	（今度から本気出す） Lv5	5101222	5	5	84
510122311	（なでしこの恩返し…） Lv1	5101223	1	1	40
510122312	（なでしこの恩返し…） Lv1	5101223	1	2	36
510122313	（なでしこの恩返し…） Lv1	5101223	1	3	32
510122314	（なでしこの恩返し…） Lv1	5101223	1	4	28
510122315	（なでしこの恩返し…） Lv1	5101223	1	5	24
510122321	（なでしこの恩返し…） Lv2	5101223	2	1	60
510122322	（なでしこの恩返し…） Lv2	5101223	2	2	54
510122323	（なでしこの恩返し…） Lv2	5101223	2	3	48
510122324	（なでしこの恩返し…） Lv2	5101223	2	4	42
510122325	（なでしこの恩返し…） Lv2	5101223	2	5	36
510122331	（なでしこの恩返し…） Lv3	5101223	3	1	80
510122332	（なでしこの恩返し…） Lv3	5101223	3	2	72
510122333	（なでしこの恩返し…） Lv3	5101223	3	3	64
510122334	（なでしこの恩返し…） Lv3	5101223	3	4	56
510122335	（なでしこの恩返し…） Lv3	5101223	3	5	48
510122341	（なでしこの恩返し…） Lv4	5101223	4	1	100
510122342	（なでしこの恩返し…） Lv4	5101223	4	2	90
510122343	（なでしこの恩返し…） Lv4	5101223	4	3	80
