id	type	target_id	message_text_id	motion_id	cond_type	cond_type2	cond1	cond2	cond3	cond_start_time	cond_end_time	cond_start_date	cond_end_date	leavetime	resource_id	gear_id	weight	response_id	response_min	response_max	is_sleeping	open_date	close_date
1119123	1	3	503	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87040030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119124	1	4	705	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87040030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119131	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87040040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119133	1	3	503	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87040040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119134	1	4	705	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87040040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119151	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87050020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119153	1	3	503	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87050020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119154	1	4	705	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87050020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119163	1	3	503	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87060030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119164	1	4	705	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87060030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119171	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87060050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119181	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87060060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119211	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87080030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119213	1	3	503	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87080030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119214	1	4	705	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87080030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119221	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87090030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119231	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87100020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119233	1	3	503	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87100020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119234	1	4	705	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87100020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119241	1	1	100	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87100030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119243	1	3	503	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87100030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1119244	1	4	705	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1119	87100030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120002	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87010020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120005	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87010020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120015	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87010030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120032	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87010050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120035	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87010050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120042	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87020020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120045	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87020020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120082	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87020070	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120085	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87020070	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120092	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87030070	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120095	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87030070	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120102	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87030080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120105	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87030080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120112	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87040020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120115	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87040020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120122	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87040030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120125	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87040030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120132	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87040040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120135	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87040040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120142	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87050010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120145	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87050010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120152	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87050020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120155	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87050020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120165	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87060030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120172	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87060050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120182	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87060060	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120212	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87080030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120215	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87080030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120222	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87090030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120232	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87100020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120235	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87100020	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120242	1	2	303	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87100030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1120245	1	5	908	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1120	87100030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1122001	1	1	164	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1122	86010010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1122002	1	2	365	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1122	86010010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1122003	1	3	567	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1122	86010010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1122004	1	4	770	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1122	86010010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1122005	1	5	966	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1122	86010010	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127001	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127002	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127003	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127004	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127005	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020030	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127011	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127012	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127013	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127014	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127015	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020040	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127021	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127022	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127023	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127024	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127025	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020050	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127031	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127032	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127033	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127034	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127035	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020080	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127041	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020090	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127042	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020090	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127043	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020090	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127044	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020090	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127045	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020090	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127051	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020130	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127052	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020130	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127053	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020130	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127054	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020130	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127055	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020130	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127063	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127064	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127065	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127073	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127074	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127075	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127083	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127084	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127085	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127093	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127094	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127095	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127103	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127104	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127105	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127113	1	3	480	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020190	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127114	1	4	683	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020190	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127115	1	5	886	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020190	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127141	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127142	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020140	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127231	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127232	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127321	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127322	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127411	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127412	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127501	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127502	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127591	1	1	78	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020190	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1127592	1	2	280	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1127	85020190	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128001	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040120	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128002	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040120	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128011	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128012	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128013	1	3	483	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128014	1	4	686	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128015	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040150	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128021	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128022	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128023	1	3	483	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128024	1	4	686	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128025	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040170	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128031	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128032	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128033	1	3	483	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128034	1	4	686	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128035	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040180	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128045	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040190	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128051	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040260	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128052	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040260	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128053	1	3	483	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040260	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128054	1	4	686	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040260	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128055	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040260	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128061	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040270	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128062	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040270	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128063	1	3	483	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040270	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128064	1	4	686	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040270	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128065	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040270	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128071	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040330	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128072	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040330	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128073	1	3	483	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040330	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128074	1	4	686	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040330	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128075	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040330	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128081	1	1	81	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040380	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128082	1	2	283	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040380	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128083	1	3	483	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040380	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128084	1	4	686	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040380	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1128085	1	5	80	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1128	85040380	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1129005	1	5	889	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1129	40110	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1130021	1	1	83	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1130	85040320	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1130022	1	2	285	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1130	85040320	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1130023	1	3	485	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1130	85040320	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1130024	1	4	688	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1130	85040320	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1130025	1	5	890	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1130	85040320	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1131001	1	1	84	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1131	85040160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1131002	1	2	286	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1131	85040160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1131003	1	3	486	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1131	85040160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1131004	1	4	689	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1131	85040160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1131005	1	5	891	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1131	85040160	1					2020-01-01 00:00:00	2100-12-31 00:00:00
1131011	1	1	84	-1								2020-01-01 00:00:00	2100-12-31 00:00:00		1131	85040430	1					2020-01-01 00:00:00	2100-12-31 00:00:00
